question_id,question_key,primary_place_id,graph_id,subject_node_id,question,answers_json,answer_node_ids_json,acceptable_answers_json,question_entity_ids_json,question_type,answer_type,hop_count,relation_path_json,reasoning_edge_ids_json,evidence_ids_json,source_ids_json,template_id,fact_group_id,generation_method,difficulty,review_status,review_note
HNQ_2H_PLACE_000011_T_2H_EVENT_LOCATION_all,HNQ_2H_PLACE_000011_T_2H_EVENT_LOCATION_all,PLACE_000011,PLACE_000011,PLACE_000011,Các sự kiện gắn với Lăng Chủ tịch Hồ Chí Minh được ghi nhận là diễn ra tại những đâu?,"[""Ngày 2 tháng 9 năm 1973"",""Ngày 29 tháng 8 năm 1975"",""Ngày 27 tháng 10 năm 1973"",""Ngày 19 tháng 5 năm 2001""]","[""TIME_000042"",""TIME_000043"",""TIME_000044"",""TIME_000045""]","[[""Ngày 2 tháng 9 năm 1973"",""02/09/1973"",""1973-09-02""],[""Ngày 29 tháng 8 năm 1975"",""29/08/1975"",""1975-08-29""],[""Ngày 27 tháng 10 năm 1973"",""27/10/1973"",""1973-10-27""],[""Ngày 19 tháng 5 năm 2001"",""19/05/2001"",""2001-05-19""]]","[""PLACE_000011""]",multi_hop,Time,2,"[""HAS_EVENT"",""OCCURRED_IN""]","[""EDGE_000458"",""EDGE_000459"",""EDGE_000460"",""EDGE_000461"",""EDGE_000462"",""EDGE_000463"",""EDGE_000464"",""EDGE_000465""]","[""EVD_000239"",""EVD_000240""]","[""SRC_000074"",""SRC_000076""]",T_2H_EVENT_LOCATION,FACT_HNQ_2H_PLACE_000011_T_2H_EVENT_LOCATION_all,template,medium,approved,
HNQ_1H_PLACE_000011_EDGE_000438,HNQ_1H_PLACE_000011_EDGE_000438,PLACE_000011,PLACE_000011,PLACE_000011,Lăng Chủ tịch Hồ Chí Minh nằm ở đâu?,"[""Quảng trường Ba Đình, đường Hùng Vương, phường Ba Đình, Hà Nội""]","[""ADDRESS_000008""]","[[""Quảng trường Ba Đình, đường Hùng Vương, phường Ba Đình, Hà Nội""]]","[""PLACE_000011""]",single_hop,Address,1,"[""HAS_ADDRESS""]","[""EDGE_000438""]","[""EVD_000233"",""EVD_000232""]","[""SRC_000073"",""SRC_000075""]",T_1H_HAS_ADDRESS,FACT_HNQ_1H_PLACE_000011_EDGE_000438,template,easy,approved,
HNQ_1H_PLACE_000011_EDGE_000439,HNQ_1H_PLACE_000011_EDGE_000439,PLACE_000011,PLACE_000011,PLACE_000011,Lăng Chủ tịch Hồ Chí Minh nằm tại vị trí nào?,"[""Quảng trường Ba Đình""]","[""LOCATION_000006""]","[[""Quảng trường Ba Đình""]]","[""PLACE_000011""]",single_hop,Location,1,"[""LOCATED_IN""]","[""EDGE_000439""]","[""EVD_000232""]","[""SRC_000073""]",T_1H_LOCATED_IN,FACT_HNQ_1H_PLACE_000011_EDGE_000439,template,easy,approved,
HNQ_1H_PLACE_000011_EDGE_000440,HNQ_1H_PLACE_000011_EDGE_000440,PLACE_000011,PLACE_000011,PLACE_000011,Lăng Chủ tịch Hồ Chí Minh nằm tại thành phố nào?,"[""Thành phố Hà Nội""]","[""ADMIN_000002""]","[[""Thành phố Hà Nội"",""Hà Nội""]]","[""PLACE_000011""]",single_hop,AdministrativeArea,1,"[""LOCATED_IN""]","[""EDGE_000440""]","[""EVD_000233""]","[""SRC_000075""]",T_1H_LOCATED_IN,FACT_HNQ_1H_PLACE_000011_EDGE_000440,template,easy,approved,
HNQ_1H_PLACE_000011_EDGE_000454,HNQ_1H_PLACE_000011_EDGE_000454,PLACE_000011,PLACE_000011,PLACE_000011,Lăng Chủ tịch Hồ Chí Minh cao bao nhiêu?,"[""21,6 m""]","[""VALUE_000046""]","[[""21,6 m""]]","[""PLACE_000011""]",single_hop,Value,1,"[""HAS_MEASUREMENT""]","[""EDGE_000454""]","[""EVD_000235""]","[""SRC_000073""]",T_1H_HAS_MEASUREMENT,FACT_HNQ_1H_PLACE_000011_EDGE_000454,template,easy,approved,
HNQ_1H_PLACE_000011_EDGE_000455,HNQ_1H_PLACE_000011_EDGE_000455,PLACE_000011,PLACE_000011,PLACE_000011,Lăng Chủ tịch Hồ Chí Minh rộng bao nhiêu?,"[""41,2 m""]","[""VALUE_000047""]","[[""41,2 m""]]","[""PLACE_000011""]",single_hop,Value,1,"[""HAS_MEASUREMENT""]","[""EDGE_000455""]","[""EVD_000235""]","[""SRC_000073""]",T_1H_HAS_MEASUREMENT,FACT_HNQ_1H_PLACE_000011_EDGE_000455,template,easy,approved,
HNQ_1H_PLACE_000011_EDGE_000456,HNQ_1H_PLACE_000011_EDGE_000456,PLACE_000011,PLACE_000011,ARCH_000093,Lễ đài phía Nam Lăng Chủ tịch Hồ Chí Minh dài bao nhiêu?,"[""65 m""]","[""VALUE_000048""]","[[""65 m""]]","[""ARCH_000093""]",single_hop,Value,1,"[""HAS_MEASUREMENT""]","[""EDGE_000456""]","[""EVD_000234""]","[""SRC_000073""]",T_1H_HAS_MEASUREMENT,FACT_HNQ_1H_PLACE_000011_EDGE_000456,template,easy,approved,
HNQ_1H_PLACE_000011_EDGE_000457,HNQ_1H_PLACE_000011_EDGE_000457,PLACE_000011,PLACE_000011,ARCH_000094,Lễ đài phía Bắc Lăng Chủ tịch Hồ Chí Minh dài bao nhiêu?,"[""65 m""]","[""VALUE_000048""]","[[""65 m""]]","[""ARCH_000094""]",single_hop,Value,1,"[""HAS_MEASUREMENT""]","[""EDGE_000457""]","[""EVD_000234""]","[""SRC_000073""]",T_1H_HAS_MEASUREMENT,FACT_HNQ_1H_PLACE_000011_EDGE_000457,template,easy,approved,
HNQ_1H_PLACE_000011_EDGE_000466,HNQ_1H_PLACE_000011_EDGE_000466,PLACE_000011,PLACE_000011,PLACE_000011,Lăng Chủ tịch Hồ Chí Minh được khởi công vào thời điểm nào?,"[""Ngày 2 tháng 9 năm 1973""]","[""TIME_000042""]","[[""Ngày 2 tháng 9 năm 1973"",""02/09/1973"",""1973-09-02""]]","[""PLACE_000011""]",single_hop,Time,1,"[""BUILT_IN""]","[""EDGE_000466""]","[""EVD_000239""]","[""SRC_000074""]",T_1H_BUILT_IN,FACT_HNQ_1H_PLACE_000011_EDGE_000466,template,easy,approved,
HNQ_1H_PLACE_000011_EDGE_000475,HNQ_1H_PLACE_000011_EDGE_000475,PLACE_000011,PLACE_000011,PLACE_000011,Lăng Chủ tịch Hồ Chí Minh nằm tại phường nào?,"[""Phường Ba Đình""]","[""ADMIN_000001""]","[[""Phường Ba Đình""]]","[""PLACE_000011""]",single_hop,AdministrativeArea,1,"[""LOCATED_IN""]","[""EDGE_000475""]","[""EVD_000233""]","[""SRC_000075""]",T_1H_LOCATED_IN,FACT_HNQ_1H_PLACE_000011_EDGE_000475,template,easy,approved,
HNQ_1H_PLACE_000011_EDGE_000477,HNQ_1H_PLACE_000011_EDGE_000477,PLACE_000011,PLACE_000011,ARCH_000089,Tiền sảnh Lăng Chủ tịch Hồ Chí Minh nằm trong địa danh nào?,"[""Lăng Chủ tịch Hồ Chí Minh""]","[""PLACE_000011""]","[[""Lăng Chủ tịch Hồ Chí Minh"",""Lăng Bác"",""Lăng Hồ Chủ tịch"",""Ho Chi Minh Mausoleum""]]","[""ARCH_000089""]",single_hop,Place,1,"[""LOCATED_IN""]","[""EDGE_000477""]","[""EVD_000237""]","[""SRC_000077""]",T_1H_LOCATED_IN,FACT_HNQ_1H_PLACE_000011_EDGE_000477,template,easy,approved,
HNQ_LS_PLACE_000012_ARCH_000096_HAS_COMPONENT,HNQ_LS_PLACE_000012_ARCH_000096_HAS_COMPONENT,PLACE_000012,PLACE_000012,ARCH_000096,"Theo dữ liệu HanoiQA, Nhà tưởng niệm Chủ tịch Hồ Chí Minh tại K9 Đá Chông có những hạng mục nào?","[""Mái thượng Nhà tưởng niệm tại K9 Đá Chông"",""Mái hạ Nhà tưởng niệm tại K9 Đá Chông""]","[""ARCH_000102"",""ARCH_000103""]","[[""Mái thượng Nhà tưởng niệm tại K9 Đá Chông""],[""Mái hạ Nhà tưởng niệm tại K9 Đá Chông""]]","[""ARCH_000096""]",list,Architecture,1,"[""HAS_COMPONENT""]","[""EDGE_000490"",""EDGE_000491""]","[""EVD_000248""]","[""SRC_000080""]",T_LS_HAS_COMPONENT,FACT_HNQ_LS_PLACE_000012_ARCH_000096_HAS_COMPONENT,template,easy,approved,
HNQ_LS_PLACE_000012_PLACE_000012_HAS_COMPONENT,HNQ_LS_PLACE_000012_PLACE_000012_HAS_COMPONENT,PLACE_000012,PLACE_000012,PLACE_000012,"Theo dữ liệu HanoiQA, Khu di tích K9 Đá Chông có những hạng mục nào?","[""Nhà hai tầng tại K9 Đá Chông"",""Nhà tưởng niệm Chủ tịch Hồ Chí Minh tại K9 Đá Chông"",""Nhà kính tại K9 Đá Chông"",""Phòng làm việc tại K9 Đá Chông"",""Phòng họp tại K9 Đá Chông"",""Nhà phục vụ tại K9 Đá Chông"",""Nhà khách Trung ương tại K9 Đá Chông"",""Xe UAZ cứu thương FH-1468 tại K9"",""Xe ZIL 157 biển số 470-189 tại K9"",""Xe PAP biển số 31-162 tại K9"",""Hệ thống tổng đài điện thoại tại K9""]","[""ARCH_000095"",""ARCH_000096"",""ARCH_000097"",""ARCH_000098"",""ARCH_000099"",""ARCH_000100"",""ARCH_000101"",""HOBJ_000023"",""HOBJ_000024"",""HOBJ_000025"",""HOBJ_000026""]","[[""Nhà hai tầng tại K9 Đá Chông""],[""Nhà tưởng niệm Chủ tịch Hồ Chí Minh tại K9 Đá Chông""],[""Nhà kính tại K9 Đá Chông""],[""Phòng làm việc tại K9 Đá Chông""],[""Phòng họp tại K9 Đá Chông""],[""Nhà phục vụ tại K9 Đá Chông""],[""Nhà khách Trung ương tại K9 Đá Chông""],[""Xe UAZ cứu thương FH-1468 tại K9""],[""Xe ZIL 157 biển số 470-189 tại K9""],[""Xe PAP biển số 31-162 tại K9""],[""Hệ thống tổng đài điện thoại tại K9""]]","[""PLACE_000012""]",list,Architecture|HeritageObject,1,"[""HAS_COMPONENT""]","[""EDGE_000483"",""EDGE_000484"",""EDGE_000485"",""EDGE_000486"",""EDGE_000487"",""EDGE_000488"",""EDGE_000489"",""EDGE_000492"",""EDGE_000493"",""EDGE_000494"",""EDGE_000495""]","[""EVD_000244"",""EVD_000248"",""EVD_000252"",""EVD_000251""]","[""SRC_000079"",""SRC_000080"",""SRC_000081"",""SRC_000082""]",T_LS_HAS_COMPONENT,FACT_HNQ_LS_PLACE_000012_PLACE_000012_HAS_COMPONENT,template,easy,approved,
HNQ_LS_PLACE_000012_PLACE_000012_HAS_EVENT,HNQ_LS_PLACE_000012_PLACE_000012_HAS_EVENT,PLACE_000012,PLACE_000012,PLACE_000012,Những sự kiện nào được ghi nhận là gắn với Khu di tích K9 Đá Chông?,"[""Hồ Chí Minh dừng chân tại Đá Chông tháng 5/1957"",""Hồ Chí Minh khảo sát và chọn Đá Chông làm căn cứ Trung ương năm 1958"",""Khánh thành Nhà tưởng niệm Chủ tịch Hồ Chí Minh tại K9"",""Hồ Chí Minh tiếp Đặng Dĩnh Siêu tại K9"",""Hồ Chí Minh tiếp Giéc man Ti tốp tại K9""]","[""EVENT_000024"",""EVENT_000025"",""EVENT_000026"",""EVENT_000027"",""EVENT_000028""]","[[""Hồ Chí Minh dừng chân tại Đá Chông tháng 5/1957""],[""Hồ Chí Minh khảo sát và chọn Đá Chông làm căn cứ Trung ương năm 1958""],[""Khánh thành Nhà tưởng niệm Chủ tịch Hồ Chí Minh tại K9""],[""Hồ Chí Minh tiếp Đặng Dĩnh Siêu tại K9""],[""Hồ Chí Minh tiếp Giéc man Ti tốp tại K9""]]","[""PLACE_000012""]",list,Event,1,"[""HAS_EVENT""]","[""EDGE_000503"",""EDGE_000505"",""EDGE_000507"",""EDGE_000509"",""EDGE_000511""]","[""EVD_000246"",""EVD_000247"",""EVD_000250"",""EVD_000253"",""EVD_000254""]","[""SRC_000079"",""SRC_000080"",""SRC_000082""]",T_LS_HAS_EVENT,FACT_HNQ_LS_PLACE_000012_PLACE_000012_HAS_EVENT,template,easy,approved,
HNQ_2H_PLACE_000012_T_2H_COMPONENT_BUILT_IN_TIME_000048,HNQ_2H_PLACE_000012_T_2H_COMPONENT_BUILT_IN_TIME_000048,PLACE_000012,PLACE_000012,PLACE_000012,Hạng mục nào của Khu di tích K9 Đá Chông được xây dựng vào Ngày 15 tháng 3 năm 1960?,"[""Nhà hai tầng tại K9 Đá Chông""]","[""ARCH_000095""]","[[""Nhà hai tầng tại K9 Đá Chông""]]","[""PLACE_000012"",""TIME_000048""]",multi_hop,Architecture,2,"[""HAS_COMPONENT"",""BUILT_IN""]","[""EDGE_000483"",""EDGE_000501""]","[""EVD_000244"",""EVD_000255""]","[""SRC_000079"",""SRC_000083""]",T_2H_COMPONENT_BUILT_IN,FACT_HNQ_2H_PLACE_000012_T_2H_COMPONENT_BUILT_IN_TIME_000048,template,medium,approved,
HNQ_2H_PLACE_000012_T_2H_COMPONENT_BUILT_IN_TIME_000049,HNQ_2H_PLACE_000012_T_2H_COMPONENT_BUILT_IN_TIME_000049,PLACE_000012,PLACE_000012,PLACE_000012,Hạng mục nào của Khu di tích K9 Đá Chông được xây dựng vào Ngày 17 tháng 3 năm 2014?,"[""Nhà tưởng niệm Chủ tịch Hồ Chí Minh tại K9 Đá Chông""]","[""ARCH_000096""]","[[""Nhà tưởng niệm Chủ tịch Hồ Chí Minh tại K9 Đá Chông""]]","[""PLACE_000012"",""TIME_000049""]",multi_hop,Architecture,2,"[""HAS_COMPONENT"",""BUILT_IN""]","[""EDGE_000484"",""EDGE_000502""]","[""EVD_000248"",""EVD_000249""]","[""SRC_000080""]",T_2H_COMPONENT_BUILT_IN,FACT_HNQ_2H_PLACE_000012_T_2H_COMPONENT_BUILT_IN_TIME_000049,template,medium,approved,
HNQ_2H_PLACE_000012_T_2H_COMPONENT_STYLE_ASTYLE_000006,HNQ_2H_PLACE_000012_T_2H_COMPONENT_STYLE_ASTYLE_000006,PLACE_000012,PLACE_000012,PLACE_000012,Hạng mục nào của Khu di tích K9 Đá Chông mang phong cách Kiến trúc truyền thống Việt Nam?,"[""Nhà tưởng niệm Chủ tịch Hồ Chí Minh tại K9 Đá Chông""]","[""ARCH_000096""]","[[""Nhà tưởng niệm Chủ tịch Hồ Chí Minh tại K9 Đá Chông""]]","[""PLACE_000012"",""ASTYLE_000006""]",multi_hop,Architecture,2,"[""HAS_COMPONENT"",""HAS_ARCHITECTURAL_STYLE""]","[""EDGE_000484"",""EDGE_000517""]","[""EVD_000248""]","[""SRC_000080""]",T_2H_COMPONENT_STYLE,FACT_HNQ_2H_PLACE_000012_T_2H_COMPONENT_STYLE_ASTYLE_000006,template,medium,approved,
HNQ_2H_PLACE_000012_T_2H_EVENT_LOCATION_all,HNQ_2H_PLACE_000012_T_2H_EVENT_LOCATION_all,PLACE_000012,PLACE_000012,PLACE_000012,Các sự kiện gắn với Khu di tích K9 Đá Chông được ghi nhận là diễn ra tại những đâu?,"[""Tháng 5 năm 1957"",""Ngày 23 tháng 2 năm 1958"",""Ngày 2 tháng 9 năm 2015"",""Ngày 13 tháng 3 năm 1961"",""Ngày 23 tháng 2 năm 1962""]","[""TIME_000046"",""TIME_000047"",""TIME_000050"",""TIME_000051"",""TIME_000052""]","[[""Tháng 5 năm 1957"",""05/1957"",""1957-05""],[""Ngày 23 tháng 2 năm 1958"",""23/02/1958"",""1958-02-23""],[""Ngày 2 tháng 9 năm 2015"",""02/09/2015"",""2015-09-02""],[""Ngày 13 tháng 3 năm 1961"",""13/03/1961"",""1961-03-13""],[""Ngày 23 tháng 2 năm 1962"",""23/02/1962"",""1962-02-23""]]","[""PLACE_000012""]",multi_hop,Time,2,"[""HAS_EVENT"",""OCCURRED_IN""]","[""EDGE_000503"",""EDGE_000504"",""EDGE_000505"",""EDGE_000506"",""EDGE_000507"",""EDGE_000508"",""EDGE_000509"",""EDGE_000510"",""EDGE_000511"",""EDGE_000512""]","[""EVD_000246"",""EVD_000247"",""EVD_000250"",""EVD_000253"",""EVD_000254""]","[""SRC_000079"",""SRC_000080"",""SRC_000082""]",T_2H_EVENT_LOCATION,FACT_HNQ_2H_PLACE_000012_T_2H_EVENT_LOCATION_all,template,medium,approved,
HNQ_2H_PLACE_000012_T_2H_EVENT_PERSON_all,HNQ_2H_PLACE_000012_T_2H_EVENT_PERSON_all,PLACE_000012,PLACE_000012,PLACE_000012,Những nhân vật nào tham gia các sự kiện được ghi nhận là gắn với Khu di tích K9 Đá Chông?,"[""Hồ Chí Minh"",""Đặng Dĩnh Siêu"",""Giéc man Ti tốp""]","[""PERSON_000024"",""PERSON_000026"",""PERSON_000027""]","[[""Hồ Chí Minh"",""Chủ tịch Hồ Chí Minh"",""Bác Hồ"",""Nguyễn Ái Quốc"",""Nguyễn Tất Thành""],[""Đặng Dĩnh Siêu""],[""Giéc man Ti tốp"",""Gherman Titov"",""German Titov"",""G. M. Titov""]]","[""PLACE_000012""]",multi_hop,Person,2,"[""HAS_EVENT"",""INVOLVED_PERSON""]","[""EDGE_000503"",""EDGE_000513"",""EDGE_000505"",""EDGE_000514"",""EDGE_000509"",""EDGE_000515"",""EDGE_000511"",""EDGE_000516""]","[""EVD_000246"",""EVD_000247"",""EVD_000253"",""EVD_000254""]","[""SRC_000079"",""SRC_000082""]",T_2H_EVENT_PERSON,FACT_HNQ_2H_PLACE_000012_T_2H_EVENT_PERSON_all,template,medium,approved,
HNQ_1H_PLACE_000012_EDGE_000478,HNQ_1H_PLACE_000012_EDGE_000478,PLACE_000012,PLACE_000012,PLACE_000012,Khu di tích K9 Đá Chông nằm ở đâu?,"[""Đá Chông, xã Bất Bạt, thành phố Hà Nội""]","[""ADDRESS_000009""]","[[""Đá Chông, xã Bất Bạt, thành phố Hà Nội""]]","[""PLACE_000012""]",single_hop,Address,1,"[""HAS_ADDRESS""]","[""EDGE_000478""]","[""EVD_000242""]","[""SRC_000078""]",T_1H_HAS_ADDRESS,FACT_HNQ_1H_PLACE_000012_EDGE_000478,template,easy,approved,
HNQ_1H_PLACE_000012_EDGE_000479,HNQ_1H_PLACE_000012_EDGE_000479,PLACE_000012,PLACE_000012,PLACE_000012,Khu di tích K9 Đá Chông nằm tại vị trí nào?,"[""Xã Bất Bạt""]","[""ADMIN_000007""]","[[""Xã Bất Bạt""]]","[""PLACE_000012""]",single_hop,AdministrativeArea,1,"[""LOCATED_IN""]","[""EDGE_000479""]","[""EVD_000242""]","[""SRC_000078""]",T_1H_LOCATED_IN,FACT_HNQ_1H_PLACE_000012_EDGE_000479,template,easy,approved,
HNQ_1H_PLACE_000012_EDGE_000480,HNQ_1H_PLACE_000012_EDGE_000480,PLACE_000012,PLACE_000012,PLACE_000012,Khu di tích K9 Đá Chông nằm tại thành phố nào?,"[""Thành phố Hà Nội""]","[""ADMIN_000002""]","[[""Thành phố Hà Nội"",""Hà Nội""]]","[""PLACE_000012""]",single_hop,AdministrativeArea,1,"[""LOCATED_IN""]","[""EDGE_000480""]","[""EVD_000242""]","[""SRC_000078""]",T_1H_LOCATED_IN,FACT_HNQ_1H_PLACE_000012_EDGE_000480,template,easy,approved,
HNQ_1H_PLACE_000012_EDGE_000501,HNQ_1H_PLACE_000012_EDGE_000501,PLACE_000012,PLACE_000012,ARCH_000095,Nhà hai tầng tại K9 Đá Chông được hoàn thành vào thời điểm nào?,"[""Ngày 15 tháng 3 năm 1960""]","[""TIME_000048""]","[[""Ngày 15 tháng 3 năm 1960"",""15/03/1960"",""1960-03-15""]]","[""ARCH_000095""]",single_hop,Time,1,"[""BUILT_IN""]","[""EDGE_000501""]","[""EVD_000255""]","[""SRC_000083""]",T_1H_BUILT_IN,FACT_HNQ_1H_PLACE_000012_EDGE_000501,template,easy,approved,
HNQ_1H_PLACE_000012_EDGE_000502,HNQ_1H_PLACE_000012_EDGE_000502,PLACE_000012,PLACE_000012,ARCH_000096,Nhà tưởng niệm Chủ tịch Hồ Chí Minh tại K9 Đá Chông được khởi công vào thời điểm nào?,"[""Ngày 17 tháng 3 năm 2014""]","[""TIME_000049""]","[[""Ngày 17 tháng 3 năm 2014"",""17/03/2014"",""2014-03-17""]]","[""ARCH_000096""]",single_hop,Time,1,"[""BUILT_IN""]","[""EDGE_000502""]","[""EVD_000249""]","[""SRC_000080""]",T_1H_BUILT_IN,FACT_HNQ_1H_PLACE_000012_EDGE_000502,template,easy,approved,
HNQ_1H_PLACE_000012_EDGE_000517,HNQ_1H_PLACE_000012_EDGE_000517,PLACE_000012,PLACE_000012,ARCH_000096,Nhà tưởng niệm Chủ tịch Hồ Chí Minh tại K9 Đá Chông mang phong cách kiến trúc nào?,"[""Kiến trúc truyền thống Việt Nam""]","[""ASTYLE_000006""]","[[""Kiến trúc truyền thống Việt Nam""]]","[""ARCH_000096""]",single_hop,ArchitecturalStyle,1,"[""HAS_ARCHITECTURAL_STYLE""]","[""EDGE_000517""]","[""EVD_000248""]","[""SRC_000080""]",T_1H_HAS_ARCHITECTURAL_STYLE,FACT_HNQ_1H_PLACE_000012_EDGE_000517,template,easy,approved,
HNQ_LS_PLACE_000013_ARCH_000105_HAS_COMPONENT,HNQ_LS_PLACE_000013_ARCH_000105_HAS_COMPONENT,PLACE_000013,PLACE_000013,ARCH_000105,"Theo dữ liệu HanoiQA, Tầng hai tại Nhà số 48 Hàng Ngang có những hạng mục nào?","[""Phòng ở và làm việc của Hồ Chí Minh tại Nhà số 48 Hàng Ngang"",""Phòng họp Thường vụ Trung ương tại Nhà số 48 Hàng Ngang"",""Phòng tiếp khách tại Nhà số 48 Hàng Ngang""]","[""ARCH_000106"",""ARCH_000107"",""ARCH_000108""]","[[""Phòng ở và làm việc của Hồ Chí Minh tại Nhà số 48 Hàng Ngang""],[""Phòng họp Thường vụ Trung ương tại Nhà số 48 Hàng Ngang""],[""Phòng tiếp khách tại Nhà số 48 Hàng Ngang""]]","[""ARCH_000105""]",list,Architecture,1,"[""HAS_COMPONENT""]","[""EDGE_000530"",""EDGE_000531"",""EDGE_000532""]","[""EVD_000262""]","[""SRC_000086""]",T_LS_HAS_COMPONENT,FACT_HNQ_LS_PLACE_000013_ARCH_000105_HAS_COMPONENT,template,easy,approved,
HNQ_LS_PLACE_000013_PLACE_000013_ASSOCIATED_WITH_PERSON,HNQ_LS_PLACE_000013_PLACE_000013_ASSOCIATED_WITH_PERSON,PLACE_000013,PLACE_000013,PLACE_000013,Những nhân vật nào được ghi nhận là có liên hệ với Nhà số 48 Hàng Ngang?,"[""Hồ Chí Minh"",""Trịnh Văn Bô"",""Hoàng Thị Minh Hồ""]","[""PERSON_000024"",""PERSON_000028"",""PERSON_000029""]","[[""Hồ Chí Minh"",""Chủ tịch Hồ Chí Minh"",""Bác Hồ"",""Nguyễn Ái Quốc"",""Nguyễn Tất Thành""],[""Trịnh Văn Bô""],[""Hoàng Thị Minh Hồ""]]","[""PLACE_000013""]",list,Person,1,"[""ASSOCIATED_WITH_PERSON""]","[""EDGE_000525"",""EDGE_000523"",""EDGE_000524""]","[""EVD_000259"",""EVD_000257""]","[""SRC_000085"",""SRC_000089""]",T_LS_ASSOCIATED_WITH_PERSON,FACT_HNQ_LS_PLACE_000013_PLACE_000013_ASSOCIATED_WITH_PERSON,template,easy,approved,
HNQ_LS_PLACE_000013_PLACE_000013_HAS_ACTIVITY,HNQ_LS_PLACE_000013_PLACE_000013_HAS_ACTIVITY,PLACE_000013,PLACE_000013,PLACE_000013,"Theo dữ liệu HanoiQA, những hoạt động nào được ghi nhận tại Nhà số 48 Hàng Ngang?","[""Soạn thảo Tuyên ngôn Độc lập năm 1945"",""Dâng hương tưởng niệm Hồ Chí Minh""]","[""ACTIVITY_000017"",""ACTIVITY_000018""]","[[""Soạn thảo Tuyên ngôn Độc lập năm 1945""],[""Dâng hương tưởng niệm Hồ Chí Minh""]]","[""PLACE_000013""]",list,Activity,1,"[""HAS_ACTIVITY""]","[""EDGE_000551"",""EDGE_000552""]","[""EVD_000259"",""EVD_000267""]","[""SRC_000088"",""SRC_000089""]",T_LS_HAS_ACTIVITY,FACT_HNQ_LS_PLACE_000013_PLACE_000013_HAS_ACTIVITY,template,easy,approved,
HNQ_LS_PLACE_000013_PLACE_000013_HAS_COMPONENT,HNQ_LS_PLACE_000013_PLACE_000013_HAS_COMPONENT,PLACE_000013,PLACE_000013,PLACE_000013,"Theo dữ liệu HanoiQA, Nhà số 48 Hàng Ngang có những hạng mục nào?","[""Tầng một tại Nhà số 48 Hàng Ngang"",""Tầng hai tại Nhà số 48 Hàng Ngang"",""Sân trong hình vuông tại Nhà số 48 Hàng Ngang"",""Cửa chính tại Nhà số 48 Hàng Ngang"",""Cửa hậu tại Nhà số 48 Hàng Ngang"",""Phòng tưởng niệm Hồ Chí Minh tầng ba tại Nhà số 48 Hàng Ngang"",""Bàn nhỏ Hồ Chí Minh làm việc tại Nhà số 48 Hàng Ngang"",""Bàn chữ nhật phòng họp tại Nhà số 48 Hàng Ngang"",""Nhóm ghế tựa phòng họp tại Nhà số 48 Hàng Ngang"",""Giường Hồ Chí Minh từng nghỉ tại Nhà số 48 Hàng Ngang""]","[""ARCH_000104"",""ARCH_000105"",""ARCH_000109"",""ARCH_000111"",""ARCH_000112"",""ARCH_000113"",""HOBJ_000027"",""HOBJ_000028"",""HOBJ_000029"",""HOBJ_000030""]","[[""Tầng một tại Nhà số 48 Hàng Ngang""],[""Tầng hai tại Nhà số 48 Hàng Ngang""],[""Sân trong hình vuông tại Nhà số 48 Hàng Ngang""],[""Cửa chính tại Nhà số 48 Hàng Ngang""],[""Cửa hậu tại Nhà số 48 Hàng Ngang""],[""Phòng tưởng niệm Hồ Chí Minh tầng ba tại Nhà số 48 Hàng Ngang""],[""Bàn nhỏ Hồ Chí Minh làm việc tại Nhà số 48 Hàng Ngang""],[""Bàn chữ nhật phòng họp tại Nhà số 48 Hàng Ngang""],[""Nhóm ghế tựa phòng họp tại Nhà số 48 Hàng Ngang""],[""Giường Hồ Chí Minh từng nghỉ tại Nhà số 48 Hàng Ngang""]]","[""PLACE_000013""]",list,Architecture|HeritageObject,1,"[""HAS_COMPONENT""]","[""EDGE_000527"",""EDGE_000528"",""EDGE_000533"",""EDGE_000534"",""EDGE_000535"",""EDGE_000529"",""EDGE_000537"",""EDGE_000538"",""EDGE_000539"",""EDGE_000540""]","[""EVD_000261"",""EVD_000263"",""EVD_000264""]","[""SRC_000085"",""SRC_000087""]",T_LS_HAS_COMPONENT,FACT_HNQ_LS_PLACE_000013_PLACE_000013_HAS_COMPONENT,template,easy,approved,
HNQ_LS_PLACE_000013_PLACE_000013_HAS_EVENT,HNQ_LS_PLACE_000013_PLACE_000013_HAS_EVENT,PLACE_000013,PLACE_000013,PLACE_000013,Những sự kiện nào được ghi nhận là gắn với Nhà số 48 Hàng Ngang?,"[""Hồ Chí Minh đến ở Nhà số 48 Hàng Ngang"",""Cuộc họp Thường vụ Trung ương tại 48 Hàng Ngang ngày 26/8/1945"",""Hồ Chí Minh soạn thảo Tuyên ngôn Độc lập tại 48 Hàng Ngang""]","[""EVENT_000029"",""EVENT_000030"",""EVENT_000031""]","[[""Hồ Chí Minh đến ở Nhà số 48 Hàng Ngang""],[""Cuộc họp Thường vụ Trung ương tại 48 Hàng Ngang ngày 26/8/1945""],[""Hồ Chí Minh soạn thảo Tuyên ngôn Độc lập tại 48 Hàng Ngang""]]","[""PLACE_000013""]",list,Event,1,"[""HAS_EVENT""]","[""EDGE_000541"",""EDGE_000544"",""EDGE_000547""]","[""EVD_000258"",""EVD_000260"",""EVD_000259""]","[""SRC_000084"",""SRC_000086"",""SRC_000089""]",T_LS_HAS_EVENT,FACT_HNQ_LS_PLACE_000013_PLACE_000013_HAS_EVENT,template,easy,approved,
